sample	Subset
P31943.5...13	G4
P33992.72...86	G4
P35226.26...34	G4
P35227.26...35	G4
P35250.11...24	G4
P35250.139...155	G4
P36405.130...142	G4
P36956.29...34	G4
P37198.342...361	G4
P37231.27...35	G4
P40425.56...71	G4
P40763.1...25	G4
P41134.55...74	G4
P41161.58...79	G4
P41970.1...27	G4
P42166.400...408	G4
P42224.1...22	G4
P42226.207...221	G4
P42771.57...70	G4
P43355.14...35	G4
P45381.126...131	G4
P48729.91...103	G4
P49005.417...434	G4
P49591.73...87	G4
P49711.61...67	G4
P49711.95...113	G4
P49760.226...245	G4
P49761.586...598	G4
P49841.243...266	G4
P49903.34...50	G4
P50402.5...12	G4
P51784.40...73	G4
P51858.23...36	G4
P51959.161...172	G4
P52272.102...106	G4
P52655.61...72	G4
P52657.1...35	G4
P52701.1015...1022	G4
P52738.11...18	G4
P52952.20...35	G4
P53667.582...592	G4
P53779.155...163	G4
P54257.187...196	G4
P54646.88...101	G4
P55347.391...418	G4
P55769.62...83	G4
P56182.89...96	G4
P56192.83...98	G4
P56545.85...92	G4
P57682.3...19	G4
P59047.6...16	G4
P60484.105...121	G4
P60709.1...18	G4
P61266.15...32	G4
P61371.131...140	G4
P62136.263...288	G4
P63146.56...60	G4
P78362.278...283	G4
P81133.125...155	G4
P82970.51...62	G4
P84103.48...65	G4
P98182.215...225	G4
Q00597.22...41	G4
Q01085.45...69	G4
Q01130.62...74	G4
Q01970.771...782	G4
Q02040.1...22	G4
Q02363.60...79	G4
Q02446.62...77	G4
Q02575.1...21	G4
Q02880.80...96	G4
Q03112.1076...1080	G4
Q03468.90...96	G4
Q04206.8...24	G4
Q05516.34...51	G4
Q05655.63...69	G4
Q07817.117...131	G4
Q07912.1...26	G4
Q07955.53...71	G4
Q08999.3...32	G4
Q09013.8...35	G4
Q09019.1...21	G4
Q09028.40...56	G4
Q12772.19...38	G4
Q12800.1...26	G4
Q12857.1...20	G4
Q12904.174...183	G4
Q12905.90...100	G4
Q12962.64...70	G4
Q12967.1...23	G4
Q13015.22...34	G4
Q13112.249...257	G4
Q13133.5...28	G4
Q13153.91...101	G4
Q13153.295...307	G4
Q13177.270...276	G4
Q13342.111...116	G4
Q13356.117...130	G4
Q13492.45...65	G4
Q13495.172...180	G4
Q13569.7...37	G4
Q13574.98...109	G4
Q13595.162...173	G4
Q13625.6...24	G4
Q13769.131...140	G4
Q13868.143...154	G4
Q14137.279...292	G4
Q14145.175...195	G4
Q14181.7...13	G4
Q14188.157...169	G4
Q14289.105...114	G4
Q14498.3...12	G4
Q14694.12...21	G4
Q14764.332...343	G4
Q14764.519...533	G4
Q14765.1...21	G4
Q14929.62...68	G4
Q14938.1...21	G4
Q14CS0.30...33	G4
Q14CW9.46...67	G4
Q15029.916...922	G4
Q15054.1...12	G4
Q15078.220...236	G4
Q15233.216...233	G4
Q15306.360...368	G4
Q15393.357...369	G4
Q15428.91...100	G4
Q15542.247...258	G4
Q15599.242...260	G4
Q15653.81...99	G4
Q15831.1...19	G4
Q16512.89...109	G4
Q16514.75...97	G4
Q16531.426...472	G4
Q16539.119...135	G4
Q16576.274...281	G4
Q16630.98...108	G4
Q16690.311...326	G4
Q16881.92...102	G4
Q17RS7.64...79	G4
Q2NL82.217...235	G4
Q2TAY7.228...239	G4
Q32M78.58...79	G4
Q3SY52.31...47	G4
Q3YBR2.82...96	G4
Q504Q3.19...42	G4
Q53GT1.100...117	G4
Q5H9R7.59...67	G4
Q5JVS0.23...42	G4
Q5RKV6.21...27	G4
Q5SV97.617...624	G4
Q5SZJ8.100...113	G4
Q5T0F9.29...45	G4
Q5T5D7.1...22	G4
Q5T7W0.214...220	G4
Q5TBB1.2...23	G4
Q5U5Q3.506...519	G4
Q5VWP3.11...18	G4
Q68CJ9.19...34	G4
Q6AZZ1.227...244	G4
Q6B0I6.63...79	G4
Q6DD87.9...37	G4
Q6DJT9.158...169	G4
Q6ECI4.24...40	G4
Q6IA86.147...162	G4
Q6IQ32.1...12	G4
Q6IQ55.31...42	G4
Q6ISB3.56...68	G4
Q6MZP7.15...41	G4
Q6NVH7.168...180	G4
Q6NX49.21...35	G4
Q6NX49.62...67	G4
Q6NXT1.116...130	G4
Q6P280.30...43	G4
Q6P2D0.33...43	G4
Q6P2D8.394...404	G4
Q6P2M8.86...95	G4
Q6P4R8.2...20	G4
Q6P9B9.381...394	G4
Q6PCD5.1...28	G4
Q6PCD5.69...83	G4
Q6PJQ5.17...33	G4
Q6V702.19...27	G4
Q6VN20.213...233	G4
Q6ZMW2.8...24	G4
Q6ZN55.26...46	G4
Q6ZN55.74...100	G4
Q6ZN55.104...117	G4
Q6ZN55.251...263	G4
Q6ZN55.874...888	G4
Q6ZNG0.1...28	G4
Q6ZSS3.13...37	G4
Q6ZVD7.221...225	G4
Q70CQ1.50...55	G4
Q70SY1.28...53	G4
Q7L7L0.54...69	G4
Q7L9L4.168...176	G4
Q7RTN6.27...35	G4
Q7RTS3.1...23	G4
Q7Z2W4.22...47	G4
Q7Z591.62...70	G4
Q7Z6R9.240...248	G4
Q7Z7C8.58...65	G4
Q86TI0.814...819	G4
Q86TJ2.157...174	G4
Q86TJ2.190...210	G4
Q86TU7.90...101	G4
Q86U86.713...729	G4
Q86V71.3...27	G4
Q86VN1.6...21	G4
Q86VQ6.95...98	G4
Q86VZ6.28...42	G4
Q86W54.19...42	G4
Q86Y01.9...35	G4
Q8IUE6.53...70	G4
Q8IUM7.254...263	G4
Q8IVH2.55...77	G4
Q8IVI9.279...290	G4
Q8IWA0.77...92	G4
Q8IWE4.219...234	G4
Q8IWY8.56...68	G4
Q8IX06.512...527	G4
Q8IX06.585...593	G4
Q8IX07.27...35	G4
Q8IX07.189...198	G4
Q8IY37.17...34	G4
Q8IY51.28...34	G4
Q8IYX0.27...40	G4
Q8IZL9.77...103	G4
Q8IZM8.51...71	G4
Q8N0S6.180...194	G4
Q8N0Y2.59...74	G4
Q8N184.9...35	G4
Q8N1F7.5...14	G4
Q8N1K5.1...18	G4
Q8N1W2.605...628	G4
Q8N2R0.71...85	G4
Q8N543.61...80	G4
Q8N554.584...599	G4
Q8N5A5.18...38	G4
Q8N668.3...21	G4
Q8N680.9...28	G4
Q8N684.9...23	G4
Q8N8E2.23...37	G4
Q8N8U3.16...40	G4
Q8N9N5.1...22	G4
Q8NA19.471...479	G4
Q8NA31.91...106	G4
Q8NBF1.370...385	G4
Q8NCD3.8...19	G4
Q8NDX5.736...750	G4
Q8NDY6.156...180	G4
Q8NEJ0.61...75	G4
Q8NF99.89...97	G4
Q8NFH4.16...24	G4
Q8NFH4.199...212	G4
Q8NFW8.236...255	G4
Q8NHW3.289...299	G4
Q8NI08.23...36	G4
Q8NI38.36...53	G4
Q8TBK2.195...203	G4
Q8TC05.201...210	G4
Q8TD08.57...65	G4
Q8TD08.224...239	G4
Q8TDN4.88...102	G4
Q8TDY2.6...23	G4
Q8TDY2.40...57	G4
Q8TE02.10...37	G4
Q8TEE9.58...81	G4
Q8TEY5.6...30	G4
Q8TF50.2...35	G4
Q8WTR7.8...24	G4
Q8WU10.158...162	G4
Q8WUA2.5...19	G4
Q8WUA4.5...29	G4
Q8WV44.1...24	G4
Q8WVY7.18...29	G4
Q8WW01.46...66	G4
Q8WWL7.549...558	G4
Q8WX92.1...18	G4
Q8WXC6.4...19	G4
Q8WXF8.18...38	G4
Q8WXX5.1...20	G4
Q8WYA6.134...148	G4
Q92564.107...115	G4
Q92600.182...201	G4
Q92674.54...71	G4
Q92771.655...660	G4
Q92786.81...95	G4
Q92832.25...36	G4
Q92841.251...261	G4
Q92878.1262...1276	G4
Q92889.50...73	G4
Q92904.87...101	G4
Q92922.84...91	G4
Q92973.217...232	G4
Q93077.53...70	G4
Q969U7.51...68	G4
Q969X6.83...97	G4
Q96AC1.10...32	G4
Q96AH0.54...71	G4
Q96AQ7.201...220	G4
Q96AZ6.7...22	G4
Q96BA8.31...66	G4
Q96BN2.7...11	G4
Q96BU1.17...43	G4
Q96C86.90...104	G4
Q96CB8.159...184	G4
Q96D46.117...147	G4
Q96DU7.10...16	G4
Q96EF0.6...12	G4
Q96EF0.220...228	G4
Q96EF0.408...421	G4
Q96ER3.83...93	G4
Q96EZ8.257...271	G4
Q96F07.1...26	G4
Q96GC6.18...26	G4
Q96GM8.121...132	G4
Q96GX5.99...114	G4
Q96IT1.82...101	G4
Q96JM3.163...171	G4
Q96K83.1197...1216	G4
Q96KG9.12...20	G4
Q96KK5.50...71	G4
Q96KQ4.59...67	G4
Q96LD4.9...20	G4
Q96LT9.95...98	G4
Q96M94.28...40	G4
Q96MN9.117...134	G4
Q96MR9.19...38	G4
Q96MU7.492...502	G4
Q96NT1.20...38	G4
Q96NX9.85...105	G4
Q96P70.153...162	G4
Q96P70.291...300	G4
Q96PT3.29...41	G4
Q96PT4.33...42	G4
Q96PU8.280...295	G4
Q96QT6.214...227	G4
Q96QT6.290...312	G4
Q96QV6.56...69	G4
Q96RE7.1...23	G4
Q96RQ1.92...100	G4
Q96RU2.875...883	G4
Q96S44.6...21	G4
Q96T76.17...41	G4
Q99417.63...72	G4
Q99436.91...109	G4
Q99496.21...36	G4
Q99502.325...332	G4
Q99502.519...528	G4
Q99502.546...560	G4
Q99547.60...72	G4
Q99583.5...25	G4
Q99607.72...86	G4
Q99615.3...24	G4
Q99627.17...51	G4
Q99675.6...12	G4
Q99687.58...68	G4
Q99743.529...549	G4
Q99750.172...190	G4
Q99828.88...106	G4
Q99878.50...71	G4
Q99941.1...24	G4
Q9BPZ7.20...42	G4
Q9BPZ7.227...250	G4
Q9BQ04.123...132	G4
Q9BQ50.9...23	G4
Q9BQA1.227...234	G4
Q9BQG0.92...107	G4
Q9BQS6.58...93	G4
Q9BR84.5...36	G4
Q9BRK3.198...214	G4
Q9BSM1.214...231	G4
Q9BT81.5...33	G4
Q9BTM1.50...73	G4
Q9BTT4.61...68	G4
Q9BU61.107...120	G4
Q9BUL5.267...292	G4
Q9BUL5.320...338	G4
Q9BUY5.115...126	G4
Q9BV38.213...227	G4
Q9BV68.64...77	G4
Q9BVC3.45...63	G4
Q9BVC3.172...188	G4
Q9BVC5.14...30	G4
Q9BVT8.1...12	G4
Q9BVW5.145...161	G4
Q9BWF3.123...132	G4
Q9BXA9.472...489	G4
Q9BY12.1019...1040	G4
Q9BYN7.1...34	G4
Q9BZD4.64...82	G4
Q9BZD4.101...108	G4
Q9BZI7.63...75	G4
Q9C0B1.24...42	G4
Q9C0B1.483...495	G4
Q9C0D4.358...373	G4
Q9C0E2.5...23	G4
Q9GZU2.1251...1258	G4
Q9GZV1.25...35	G4
Q9GZV4.136...148	G4
Q9H0A8.8...18	G4
Q9H0J9.138...159	G4
Q9H165.22...37	G4
Q9H175.144...163	G4
Q9H190.61...70	G4
Q9H1D9.37...42	G4
Q9H1I8.342...350	G4
Q9H2K2.244...260	G4
Q9H3D4.55...72	G4
Q9H3M9.164...178	G4
Q9H3U1.155...165	G4
Q9H4Q4.8...12	G4
Q9H4W6.80...93	G4
Q9H4X1.23...41	G4
Q9H5U6.9...13	G4
Q9H6E5.3...9	G4
Q9H6E5.697...708	G4
Q9H707.90...100	G4
Q9H832.137...148	G4
Q9H8E8.366...378	G4
Q9H9A7.57...65	G4
Q9H9D4.158...167	G4
Q9H9Q2.32...38	G4
Q9HAW0.89...94	G4
Q9HB96.2...34	G4
Q9HBL8.44...68	G4
Q9HBM1.58...65	G4
Q9HBY8.226...238	G4
Q9HCZ1.13...25	G4
Q9HDD0.21...51	G4
Q9NPE2.214...228	G4
Q9NPI6.86...90	G4
Q9NQB0.1...24	G4
Q9NR11.7...22	G4
Q9NRG9.82...100	G4
Q9NRM2.36...54	G4
Q9NRY4.94...107	G4
Q9NS39.207...233	G4
Q9NSP4.19...44	G4
Q9NUA8.1142...1149	G4
Q9NUQ6.26...46	G4
Q9NUX5.200...207	G4
Q9NV06.257...275	G4
Q9NVC6.23...35	G4
Q9NVI1.87...102	G4
Q9NVM6.52...66	G4
Q9NVN8.138...144	G4
Q9NVV9.91...100	G4
Q9NVX2.20...37	G4
Q9NW07.18...42	G4
Q9NW13.19...36	G4
Q9NX08.69...78	G4
Q9NX45.13...37	G4
Q9NXR8.3...39	G4
Q9NXW9.1...12	G4
Q9NXW9.61...74	G4
Q9NY61.11...21	G4
Q9NZ71.28...33	G4
Q9NZI6.376...387	G4
Q9NZJ0.217...227	G4
Q9NZR4.31...48	G4
Q9P1T7.55...71	G4
Q9P1T7.173...191	G4
Q9P2F9.553...567	G4
Q9P2I0.18...45	G4
Q9P2J8.33...42	G4
Q9P2K9.381...390	G4
Q9UBK2.1...36	G4
Q9UBR4.253...257	G4
Q9UBW7.10...25	G4
Q9UBW8.32...37	G4
Q9UBX2.387...394	G4
Q9UER7.8...27	G4
Q9UF56.65...84	G4
Q9UFC0.49...70	G4
Q9UGL1.25...39	G4
Q9UHD9.46...51	G4
Q9UHF7.953...959	G4
Q9UHF7.1225...1239	G4
Q9UHL0.51...68	G4
Q9UHL0.175...183	G4
Q9UHL9.56...65	G4
Q9UI95.8...27	G4
Q9UJM3.95...103	G4
Q9UJU2.1...23	G4
Q9UJU5.18...35	G4
Q9UJX5.124...132	G4
Q9UKF6.45...54	G4
Q9UKK9.101...109	G4
Q9UKN8.7...28	G4
Q9UKT9.20...24	G4
Q9UL49.30...34	G4
Q9UL59.185...199	G4
Q9UL63.29...36	G4
Q9UM54.1...27	G4
Q9UMS6.441...463	G4
Q9UNN5.11...36	G4
Q9UNP9.52...69	G4
Q9UNZ2.28...37	G4
Q9UPN9.28...35	G4
Q9UPS6.173...178	G4
Q9UQL6.120...136	G4
Q9UQR1.361...373	G4
Q9Y242.91...104	G4
Q9Y2D1.50...77	G4
Q9Y2W2.323...334	G4
Q9Y2X0.53...74	G4
Q9Y2Y0.12...40	G4
Q9Y333.72...87	G4
Q9Y388.54...67	G4
Q9Y3C7.1...36	G4
Q9Y462.33...47	G4
Q9Y4I5.100...113	G4
Q9Y4K0.711...726	G4
Q9Y535.6...13	G4
Q9Y5J1.141...160	G4
Q9Y5N5.27...46	G4
Q9Y6H1.109...121	G4
Q9Y6K1.560...578	G4
Q9Y6K9.11...27	G4
Q9Y6M1.89...99	G4
Q9Y6Q9.127...144	G4
Q9Y6X4.67...76	G4
A0AV96.5...27	G5
A6ND36.1...19	G5
A6NDV4.89...99	G5
A6NGD5.18...40	G5
A6NI15.31...50	G5
A6NM28.13...24	G5
A6NMT0.20...41	G5
A6NNA5.190...207	G5
C9JE40.111...122	G5
D6RGH6.53...68	G5
D6RGH6.129...146	G5
O00165.63...84	G5
O00255.64...102	G5
O00321.84...112	G5
O00482.204...217	G5
O00570.3...19	G5
O14628.281...290	G5
O14746.115...125	G5
O14776.797...808	G5
O14893.85...104	G5
O14901.288...303	G5
O14948.23...36	G5
O15111.123...132	G5
O15145.1...24	G5
O15297.288...299	G5
O15350.4...36	G5
O15357.5...21	G5
O15499.25...33	G5
O43301.47...73	G5
O43361.162...175	G5
O43364.16...34	G5
O43365.388...407	G5
O43379.733...750	G5
O43524.84...100	G5
O43543.135...165	G5
O43623.20...44	G5
O43684.29...43	G5
O43707.1...23	G5
O43791.1...17	G5
O43823.8...34	G5
O43889.40...61	G5
O60244.1...27	G5
O60248.161...179	G5
O60293.556...577	G5
O60318.192...205	G5
O60336.861...872	G5
O60508.18...41	G5
O60548.11...42	G5
O60563.309...326	G5
O60663.304...329	G5
O60674.1...23	G5
O60806.87...101	G5
O60828.239...251	G5
O60907.519...526	G5
O75155.26...42	G5
O75362.5...33	G5
O75364.178...204	G5
O75444.6...16	G5
O75448.69...90	G5
O75586.17...38	G5
O75694.258...273	G5
O75764.34...45	G5
O75909.185...199	G5
O75928.559...580	G5
O75956.9...33	G5
O94782.151...165	G5
O94805.8...22	G5
O94900.39...67	G5
O94993.477...491	G5
O95049.25...42	G5
O95073.183...211	G5
O95243.1...21	G5
O95343.57...89	G5
O95402.17...38	G5
O95453.469...485	G5
O95476.168...178	G5
O95503.263...283	G5
O95677.20...38	G5
O95696.103...116	G5
O95817.1...20	G5
O95948.131...144	G5
O96028.601...632	G5
P01100.1...24	G5
P04049.24...39	G5
P04049.189...209	G5
P04198.56...74	G5
P04637.28...44	G5
P08047.722...731	G5
P09067.17...42	G5
P09622.27...38	G5
P09874.31...41	G5
P09884.187...197	G5
P0CG40.91...101	G5
P0CJ78.5...40	G5
P10276.49...72	G5
P10415.191...213	G5
P10589.1...25	G5
P10826.49...74	G5
P10828.356...389	G5
P11308.225...241	G5
P12004.24...47	G5
P12268.1...24	G5
P13010.8...32	G5
P13631.26...43	G5
P14652.13...36	G5
P14652.108...124	G5
P15036.32...45	G5
P15336.484...502	G5
P15407.52...65	G5
P15884.21...43	G5
P15976.12...35	G5
P15976.152...167	G5
P17027.23...39	G5
P17030.35...46	G5
P17509.7...41	G5
P17931.1...19	G5
P18848.163...174	G5
P18887.63...102	G5
P19419.1...26	G5
P19544.118...134	G5
P19838.19...42	G5
P19838.565...573	G5
P20393.55...68	G5
P20823.3...22	G5
P22736.1...24	G5
P23771.150...167	G5
P24468.1...28	G5
P25686.152...166	G5
P25686.257...265	G5
P25788.136...150	G5
P25815.6...25	G5
P26368.232...247	G5
P26599.16...41	G5
P26651.74...95	G5
P27540.6...20	G5
P27694.47...73	G5
P28065.25...50	G5
P28069.18...37	G5
P28070.18...37	G5
P28562.298...322	G5
P31267.14...41	G5
P31269.3...34	G5
P31270.22...44	G5
P33992.5...20	G5
P35249.147...164	G5
P35452.18...35	G5
P35453.1...22	G5
P35680.381...396	G5
P35789.72...81	G5
P37198.143...167	G5
P38935.697...710	G5
P41235.1...24	G5
P42226.57...72	G5
P42338.11...39	G5
P42771.1...12	G5
P43354.1...22	G5
P43356.25...45	G5
P43490.266...276	G5
P45984.1...22	G5
P48378.618...623	G5
P48443.92...99	G5
P49005.319...345	G5
P50607.133...140	G5
P51531.50...68	G5
P51532.26...46	G5
P51814.66...72	G5
P52738.42...52	G5
P52746.5...41	G5
P52746.233...251	G5
P52746.1040...1048	G5
P52945.22...33	G5
P52951.5...26	G5
P53667.146...161	G5
P53671.75...81	G5
P54257.13...40	G5
P54259.1123...1132	G5
P54278.152...168	G5
P54278.232...253	G5
P54727.89...100	G5
P56192.1...20	G5
P56270.3...33	G5
P56524.36...64	G5
P56915.116...132	G5
P57081.26...36	G5
P57082.354...373	G5
P57086.79...97	G5
P61158.380...387	G5
P61296.52...67	G5
P61371.304...324	G5
P61970.13...39	G5
P63244.20...35	G5
P63272.57...71	G5
P78411.10...38	G5
P78413.5...39	G5
P78414.8...28	G5
P78549.132...150	G5
P80217.115...130	G5
P81133.193...222	G5
P84090.44...70	G5
P84550.1...22	G5
P84550.361...379	G5
P85037.650...659	G5
P98168.580...588	G5
P98169.582...595	G5
P98182.54...62	G5
Q00403.108...117	G5
Q00444.50...65	G5
Q00613.38...52	G5
Q00653.369...392	G5
Q01094.14...48	G5
Q01201.5...20	G5
Q01201.531...545	G5
Q01534.181...187	G5
Q01970.54...72	G5
Q02086.19...37	G5
Q02577.1...21	G5
Q03701.956...964	G5
Q03923.182...193	G5
Q04724.371...391	G5
Q04727.239...246	G5
Q05397.97...107	G5
Q06455.550...573	G5
Q06710.152...169	G5
Q06889.7...40	G5
Q06945.21...35	G5
Q12769.210...225	G5
Q12904.226...233	G5
Q12906.425...447	G5
Q13115.361...383	G5
Q13202.25...35	G5
Q13227.125...132	G5
Q13487.120...139	G5
Q13487.165...184	G5
Q13492.13...21	G5
Q13495.97...113	G5
Q13547.106...121	G5
Q13761.18...39	G5
Q13950.306...323	G5
Q14190.61...73	G5
Q14207.25...34	G5
Q14592.529...542	G5
Q14683.31...42	G5
Q14863.51...66	G5
Q14995.164...174	G5
Q15306.143...161	G5
Q15365.85...98	G5
Q15366.86...97	G5
Q15366.203...216	G5
Q15406.4...27	G5
Q15466.121...133	G5
Q15475.214...234	G5
Q15477.39...66	G5
Q15542.675...685	G5
Q15628.22...37	G5
Q15628.52...62	G5
Q15633.96...112	G5
Q15653.7...32	G5
Q15714.56...74	G5
Q15742.413...431	G5
Q15773.30...41	G5
Q15811.103...117	G5
Q15910.361...374	G5
Q16254.157...165	G5
Q16534.121...129	G5
Q16633.133...144	G5
Q16637.1...21	G5
Q16650.25...34	G5
Q16650.232...242	G5
Q16656.21...45	G5
Q2KHN1.2...18	G5
Q2KHR2.278...298	G5
Q2NKJ3.87...101	G5
Q2NL82.134...150	G5
Q2TAY7.5...12	G5
Q504Q3.67...84	G5
Q53F19.596...605	G5
Q53FT3.54...66	G5
Q5H9F3.1529...1546	G5
Q5H9I0.49...74	G5
Q5H9K5.121...138	G5
Q5JNZ3.1...22	G5
Q5QJE6.25...37	G5
Q5SV97.296...305	G5
Q5T0B9.59...72	G5
Q5T3J3.31...66	G5
Q5T481.1...23	G5
Q5T890.4...18	G5
Q5TA45.72...97	G5
Q5U5Q3.642...659	G5
Q5VV67.96...105	G5
Q5VYK3.181...197	G5
Q63HK5.279...294	G5
Q68CJ9.48...80	G5
Q68DY9.123...131	G5
Q69YH5.430...451	G5
Q6BEB4.241...268	G5
Q6FI81.65...80	G5
Q6GQQ9.4...19	G5
Q6NSI3.85...105	G5
Q6NVH7.205...220	G5
Q6NW34.62...73	G5
Q6NXT1.1...22	G5
Q6P1L6.113...139	G5
Q6P4R8.207...225	G5
Q6PCB5.64...77	G5
Q6PIF2.50...71	G5
Q6PJG2.47...76	G5
Q6PJG6.55...74	G5
Q6PL18.416...428	G5
Q6T310.12...24	G5
Q6TGC4.53...64	G5
Q6VUC0.5...36	G5
Q6X4W1.173...193	G5
Q6ZMS4.36...52	G5
Q6ZMY3.25...41	G5
Q6ZN04.22...53	G5
Q6ZN11.4...18	G5
Q6ZN30.554...568	G5
Q6ZNH5.255...263	G5
Q6ZW49.104...111	G5
Q75WM6.60...71	G5
Q7L7V1.348...355	G5
Q7Z3G6.695...704	G5
Q7Z5Q5.24...36	G5
Q7Z6K1.53...66	G5
Q86SG2.5...15	G5
Q86SG3.161...176	G5
Q86TI0.17...39	G5
Q86UE3.49...71	G5
Q86UE8.175...185	G5
Q86WB0.119...135	G5
Q86WP2.49...60	G5
Q86XK3.16...39	G5
Q86XP3.437...442	G5
Q86Y97.445...449	G5
Q86YD1.153...165	G5
Q86YP4.74...88	G5
Q8IWL8.53...80	G5
Q8IXK0.195...216	G5
Q8IXT1.249...260	G5
Q8IZ20.22...36	G5
Q8IZ40.159...169	G5
Q8IZL8.231...249	G5
Q8N140.243...254	G5
Q8N187.22...42	G5
Q8N328.77...95	G5
Q8N365.16...36	G5
Q8N3U4.209...215	G5
Q8N6I1.3...12	G5
Q8N7M2.20...52	G5
Q8NA19.506...512	G5
Q8NB16.125...138	G5
Q8NBB4.122...130	G5
Q8NDX5.185...203	G5
Q8NDX6.5...23	G5
Q8NEA9.135...145	G5
Q8NEJ9.200...209	G5
Q8NEK5.504...515	G5
Q8NEZ2.149...171	G5
Q8NEZ2.235...247	G5
Q8NFH5.6...25	G5
Q8NFU5.247...263	G5
Q8NG50.21...41	G5
Q8NI08.884...892	G5
Q8TAK6.25...49	G5
Q8TAQ2.43...59	G5
Q8TAT6.74...103	G5
Q8TBJ5.1...21	G5
Q8TCY9.87...104	G5
Q8TDD2.1...22	G5
Q8TDG2.2...21	G5
Q8TE49.19...42	G5
Q8TE85.48...65	G5
Q8TF45.60...68	G5
Q8WWY6.79...89	G5
Q8WYQ5.308...316	G5
Q92466.89...101	G5
Q92539.25...44	G5
Q92570.1...22	G5
Q92600.56...78	G5
Q92674.335...351	G5
Q92698.337...345	G5
Q92731.29...40	G5
Q92769.108...123	G5
Q92831.124...143	G5
Q92833.1223...1231	G5
Q92886.186...198	G5
Q92908.18...36	G5
Q92989.332...348	G5
Q92994.21...58	G5
Q969S2.180...196	G5
Q969S8.188...194	G5
Q969S8.254...271	G5
Q969U7.1...33	G5
Q96A47.316...332	G5
Q96AE4.8...35	G5
Q96B02.62...72	G5
Q96BW1.4...24	G5
Q96C00.25...40	G5
Q96D98.4...21	G5
Q96DF8.300...316	G5
Q96ER3.138...152	G5
Q96EZ8.97...109	G5
Q96FS4.1...24	G5
Q96HA7.948...965	G5
Q96HA8.86...101	G5
Q96IK5.126...154	G5
Q96J02.181...201	G5
Q96J87.94...101	G5
Q96JH7.60...66	G5
Q96JK9.840...887	G5
Q96JM7.15...26	G5
Q96KR7.18...42	G5
Q96MB7.196...216	G5
Q96ND8.552...567	G5
Q96NZ1.24...63	G5
Q96PE6.38...46	G5
Q96RI1.1...23	G5
Q96RJ6.19...35	G5
Q96RK0.7...18	G5
Q96RK0.39...63	G5
Q96S94.61...70	G5
Q96SK3.625...630	G5
Q96ST2.550...556	G5
Q96SY0.1...22	G5
Q96T21.94...108	G5
Q96T60.6...38	G5
Q99497.52...58	G5
Q99607.4...35	G5
Q99697.213...227	G5
Q99742.374...389	G5
Q99743.490...506	G5
Q99932.15...34	G5
Q99952.31...46	G5
Q99959.21...33	G5
Q9BQ15.105...132	G5
Q9BQ87.457...470	G5
Q9BQG0.377...387	G5
Q9BRP8.128...141	G5
Q9BUB5.173...188	G5
Q9BUE0.5...36	G5
Q9BUR4.186...195	G5
Q9BUU2.129...137	G5
Q9BV47.124...133	G5
Q9BVN2.345...363	G5
Q9BWF3.255...267	G5
Q9BY77.355...371	G5
Q9BYG3.56...72	G5
Q9BYH8.27...45	G5
Q9BZ95.6...34	G5
Q9BZD4.147...157	G5
Q9BZE3.249...277	G5
Q9BZI1.14...39	G5
Q9BZK7.25...37	G5
Q9BZK7.449...458	G5
Q9BZM3.287...297	G5
Q9C0A6.5...30	G5
Q9C0C6.57...70	G5
Q9GZS3.198...213	G5
Q9GZT9.264...275	G5
Q9H0D2.12...33	G5
Q9H0D2.571...588	G5
Q9H0H0.17...39	G5
Q9H0U9.16...42	G5
Q9H147.54...71	G5
Q9H161.10...35	G5
Q9H175.382...392	G5
Q9H204.22...43	G5
Q9H2P0.5...13	G5
Q9H422.134...149	G5
Q9H4I2.479...489	G5
Q9H4L5.229...243	G5
Q9H4L7.397...409	G5
Q9H5F2.18...36	G5
Q9H5J8.6...18	G5
Q9H5P4.5...23	G5
Q9H611.551...555	G5
Q9H6F2.2...41	G5
Q9H6U6.29...49	G5
Q9H7E2.6...20	G5
Q9H7L9.237...249	G5
Q9H8S5.32...41	G5
Q9H944.162...172	G5
Q9H9A7.90...101	G5
Q9H9F9.93...98	G5
Q9H9F9.111...131	G5
Q9HAV4.16...29	G5
Q9HAZ2.669...684	G5
Q9HBH9.18...40	G5
Q9HBZ2.1...23	G5
Q9HCG1.217...230	G5
Q9HCS4.467...479	G5
Q9HCX3.220...225	G5
Q9HD15.84...97	G5
Q9NQZ3.161...176	G5
Q9NRG4.189...215	G5
Q9NRG9.211...237	G5
Q9NRJ5.119...130	G5
Q9NSC2.782...809	G5
Q9NTJ3.111...131	G5
Q9NUK0.96...127	G5
Q9NV72.1...22	G5
Q9NW08.437...445	G5
Q9NX04.23...54	G5
Q9NXA8.238...267	G5
Q9NZ71.261...270	G5
Q9NZI6.328...338	G5
Q9NZP6.533...550	G5
Q9NZQ3.146...169	G5
Q9P1U0.3...27	G5
Q9UBC3.22...38	G5
Q9UBG7.124...134	G5
Q9UBL6.351...359	G5
Q9UBU7.351...364	G5
Q9UEE5.2...19	G5
Q9UGN5.525...537	G5
Q9UHK0.53...71	G5
Q9UIA9.55...71	G5
Q9UJT1.185...193	G5
Q9UJT1.226...246	G5
Q9UJW3.1...36	G5
Q9UJX3.56...75	G5
Q9UK99.13...43	G5
Q9UKA9.6...39	G5
Q9UKB1.26...48	G5
Q9UKK6.64...83	G5
Q9UL36.323...347	G5
