sample	Subset
O95096.95...99	G3
O95163.575...577	G3
O95201.435...437	G3
O95278.191...194	G3
O95365.35...35	G3
O95373.191...192	G3
O95376.445...449	G3
O95409.490...507	G3
O95411.55...66	G3
O95503.137...138	G3
O95551.107...109	G3
O95630.10...12	G3
O95696.327...329	G3
O95935.214...219	G3
O95947.126...129	G3
O95947.160...160	G3
O95947.398...403	G3
O96006.659...659	G3
O96006.669...670	G3
P03372.92...98	G3
P03372.121...127	G3
P06746.276...278	G3
P08253.384...384	G3
P08579.63...65	G3
P09661.95...100	G3
P0C7H9.487...488	G3
P0C7X2.193...195	G3
P0CB33.29...39	G3
P0CB33.94...97	G3
P0CB33.140...145	G3
P0CI00.74...78	G3
P0DME0.242...263	G3
P0DPB6.72...75	G3
P10072.363...363	G3
P10275.12...15	G3
P10275.51...74	G3
P10415.32...34	G3
P10589.29...44	G3
P11308.127...130	G3
P11308.274...277	G3
P11308.398...404	G3
P11388.1501...1501	G3
P11802.40...52	G3
P11940.424...429	G3
P12268.63...63	G3
P12525.123...125	G3
P12525.127...128	G3
P12956.57...58	G3
P13349.52...52	G3
P13378.64...66	G3
P13639.8...8	G3
P14653.30...33	G3
P14653.65...66	G3
P14859.388...388	G3
P17017.66...67	G3
P17020.58...67	G3
P17021.66...68	G3
P17025.475...476	G3
P17030.12...12	G3
P17030.15...15	G3
P17483.72...81	G3
P17542.58...67	G3
P17544.172...173	G3
P17544.300...303	G3
P17844.186...186	G3
P17861.225...227	G3
P18887.375...378	G3
P19484.17...47	G3
P20226.57...69	G3
P20226.80...85	G3
P20226.90...94	G3
P20264.24...50	G3
P20265.68...89	G3
P20265.125...137	G3
P20749.8...10	G3
P20749.296...301	G3
P20823.224...224	G3
P21291.67...77	G3
P22736.399...405	G3
P23246.61...78	G3
P23396.163...170	G3
P23490.19...48	G3
P23490.50...51	G3
P23511.292...292	G3
P23610.9...20	G3
P23769.320...321	G3
P24928.254...258	G3
P25205.337...337	G3
P25205.794...796	G3
P25490.111...120	G3
P25685.128...128	G3
P25787.206...206	G3
P25963.266...269	G3
P26196.67...72	G3
P26367.342...345	G3
P26651.256...257	G3
P27695.155...155	G3
P28062.49...49	G3
P28070.111...114	G3
P28072.145...148	G3
P28356.38...46	G3
P29692.101...103	G3
P30281.100...101	G3
P31260.125...138	G3
P31268.32...33	G3
P31269.92...97	G3
P31275.7...10	G3
P31275.58...68	G3
P31277.82...107	G3
P31483.299...303	G3
P31689.92...97	G3
P31943.18...19	G3
P32121.94...97	G3
P32519.26...27	G3
P33240.64...65	G3
P34947.277...284	G3
P35398.167...180	G3
P35716.225...244	G3
P35916.233...235	G3
P36508.224...224	G3
P36508.367...369	G3
P36873.28...29	G3
P36956.134...138	G3
P38935.809...817	G3
P39880.95...100	G3
P40425.21...34	G3
P40763.123...133	G3
P41970.97...98	G3
P42166.44...47	G3
P42167.44...47	G3
P42167.152...153	G3
P42681.32...32	G3
P43354.317...317	G3
P43490.64...69	G3
P43686.11...13	G3
P45973.180...181	G3
P45983.123...123	G3
P47902.30...33	G3
P47902.93...99	G3
P47929.95...97	G3
P47974.10...12	G3
P47974.209...209	G3
P48431.175...177	G3
P48742.88...97	G3
P49407.237...238	G3
P49591.14...16	G3
P49640.95...97	G3
P49756.352...352	G3
P49758.37...40	G3
P50402.135...137	G3
P50553.9...16	G3
P50616.179...182	G3
P50750.349...354	G3
P50995.4...13	G3
P50995.18...20	G3
P51531.106...115	G3
P51532.213...213	G3
P51617.6...11	G3
P51959.65...65	G3
P51991.240...253	G3
P52655.154...155	G3
P52736.81...85	G3
P52739.492...493	G3
P52746.1550...1551	G3
P52746.1644...1650	G3
P52945.94...97	G3
P53778.199...200	G3
P53779.224...225	G3
P53779.264...265	G3
P53990.111...111	G3
P54132.7...10	G3
P54132.155...160	G3
P54253.34...34	G3
P54253.197...208	G3
P54259.488...489	G3
P54646.8...8	G3
P54845.82...84	G3
P54845.196...197	G3
P55072.645...650	G3
P55081.110...114	G3
P55201.44...49	G3
P55263.124...125	G3
P55316.103...109	G3
P55347.319...321	G3
P55771.303...305	G3
P56270.69...73	G3
P56282.241...245	G3
P56524.33...33	G3
P56524.389...393	G3
P56645.102...108	G3
P57073.291...294	G3
P57088.103...108	G3
P58012.29...46	G3
P59044.31...34	G3
P59923.591...591	G3
P60323.93...99	G3
P60900.60...62	G3
P61158.81...83	G3
P61247.157...161	G3
P61578.70...72	G3
P62308.35...37	G3
P62699.61...64	G3
P62987.116...119	G3
P67809.156...165	G3
P78332.62...67	G3
P78395.31...32	G3
P78413.194...195	G3
P78424.5...9	G3
P78563.459...463	G3
P80217.24...28	G3
P81877.30...32	G3
P81877.160...160	G3
P81877.219...227	G3
P82970.11...11	G3
P84550.298...307	G3
P98168.95...96	G3
P98175.10...11	G3
P98182.9...11	G3
Q00444.160...160	G3
Q00534.187...188	G3
Q00577.27...43	G3
Q00653.128...128	G3
Q01094.8...11	G3
Q01196.30...33	G3
Q01201.508...512	G3
Q01804.9...10	G3
Q01831.658...661	G3
Q01844.10...40	G3
Q01844.128...133	G3
Q01844.615...624	G3
Q01851.159...162	G3
Q01860.11...27	G3
Q01970.846...847	G3
Q02040.172...173	G3
Q02447.12...44	G3
Q02962.9...9	G3
Q03112.496...496	G3
Q04725.100...103	G3
Q05397.1013...1015	G3
Q05516.12...13	G3
Q05516.89...92	G3
Q05519.18...41	G3
Q06416.12...22	G3
Q06416.336...340	G3
Q06455.134...136	G3
Q06455.300...304	G3
Q06547.54...54	G3
Q06587.247...250	G3
Q06945.180...181	G3
Q08999.128...130	G3
Q0D2I5.105...107	G3
Q0VAA5.219...226	G3
Q10571.62...67	G3
Q10571.295...305	G3
Q10571.520...541	G3
Q10571.582...587	G3
Q10586.9...11	G3
Q10587.64...64	G3
Q12769.1...1	G3
Q12837.55...70	G3
Q12872.79...80	G3
Q12947.30...33	G3
Q12950.184...189	G3
Q12951.5...12	G3
Q12951.29...34	G3
Q13029.416...416	G3
Q13029.1370...1372	G3
Q13105.505...508	G3
Q13106.31...32	G3
Q13107.62...65	G3
Q13111.742...744	G3
Q13115.320...321	G3
Q13151.227...246	G3
Q13153.463...463	G3
Q13156.94...96	G3
Q13177.97...99	G3
Q13257.64...66	G3
Q13330.151...158	G3
Q13342.619...619	G3
Q13416.270...272	G3
Q13426.57...57	G3
Q13426.145...145	G3
Q13435.125...129	G3
Q13503.31...34	G3
Q13573.125...129	G3
Q13574.65...67	G3
Q13823.22...29	G3
Q13829.94...96	G3
Q13888.65...67	G3
Q13950.41...70	G3
Q14004.54...55	G3
Q14005.702...707	G3
Q14119.334...354	G3
Q14202.3...12	G3
Q14493.210...213	G3
Q14669.3...10	G3
Q14738.32...33	G3
Q14765.248...254	G3
Q14839.397...402	G3
Q14934.60...67	G3
Q14934.293...303	G3
Q14934.744...753	G3
Q15021.157...162	G3
Q15029.32...47	G3
Q15059.14...24	G3
Q15125.14...15	G3
Q15329.35...37	G3
Q15424.811...817	G3
Q15428.135...137	G3
Q15542.612...616	G3
Q15697.98...101	G3
Q156A1.1...19	G3
Q156A1.30...36	G3
Q156A1.40...46	G3
Q156A1.50...56	G3
Q156A1.60...67	G3
Q15759.91...94	G3
Q15906.209...210	G3
Q15915.125...131	G3
Q15916.65...65	G3
Q15916.362...364	G3
Q15942.96...96	G3
Q16236.9...9	G3
Q16576.86...89	G3
Q16600.65...65	G3
Q16629.19...20	G3
Q16630.223...225	G3
Q16650.61...68	G3
Q16676.104...116	G3
Q17R31.19...22	G3
Q17RS7.476...478	G3
Q1ZZU3.8...9	G3
Q29RF7.1300...1301	G3
Q2M1K9.537...541	G3
Q2TAK8.96...97	G3
Q3B726.64...64	G3
Q3KNS6.330...330	G3
Q495C1.115...121	G3
Q49A33.96...96	G3
Q4FZB7.862...863	G3
Q4LE39.9...9	G3
Q4LE39.96...96	G3
Q4V348.208...210	G3
Q502X0.71...71	G3
Q53EQ6.383...389	G3
Q53GL0.66...67	G3
Q53H47.304...307	G3
Q53H80.112...116	G3
Q53T94.17...17	G3
Q53TQ3.94...100	G3
Q53TQ3.197...206	G3
Q58F21.134...135	G3
Q58F21.626...626	G3
Q58F21.729...730	G3
Q58WW2.127...128	G3
Q5EBL2.785...788	G3
Q5F1R6.391...401	G3
Q5H9F3.1524...1525	G3
Q5JVG2.449...449	G3
Q5JVG2.843...848	G3
Q5QGS0.491...496	G3
Q5SNT2.127...128	G3
Q5SVQ8.136...138	G3
Q5SZQ8.98...99	G3
Q5T0B9.204...208	G3
Q5T4T6.32...32	G3
Q5T8A7.433...444	G3
Q5TB30.631...634	G3
Q5TB80.32...32	G3
Q5TBB1.110...112	G3
Q5VIY5.61...66	G3
Q5VTD9.64...64	G3
Q5VV67.145...145	G3
Q5VVH5.94...103	G3
Q5VZF2.236...241	G3
Q63HK5.5...9	G3
Q63HK5.898...902	G3
Q68DK7.113...113	G3
Q69YN4.73...76	G3
Q6GPH4.111...116	G3
Q6I9Y2.177...181	G3
Q6IQ21.675...675	G3
Q6NT04.31...33	G3
Q6NT89.21...38	G3
Q6NX45.286...286	G3
Q6P1K8.65...67	G3
Q6P1K8.330...330	G3
Q6P1N9.24...33	G3
Q6P1X5.271...275	G3
Q6P6B7.159...163	G3
Q6PI98.119...129	G3
Q6PID8.139...144	G3
Q6PII3.57...60	G3
Q6PJG2.254...261	G3
Q6PJQ5.107...114	G3
Q6PL18.260...269	G3
Q6TGC4.192...192	G3
Q6UX04.3...11	G3
Q6W2J9.1262...1262	G3
Q6ZMZ3.5...9	G3
Q6ZN01.117...117	G3
Q6ZN06.63...64	G3
Q6ZN30.653...664	G3
Q6ZNA1.34...37	G3
Q6ZNA1.63...65	G3
Q6ZNH5.64...64	G3
Q6ZR52.426...426	G3
Q6ZW49.401...413	G3
Q6ZW49.431...439	G3
Q6ZW49.852...856	G3
Q71SY5.127...127	G3
Q75QN2.7...7	G3
Q76FK4.168...168	G3
Q7KZ85.1200...1203	G3
Q7L2R6.63...64	G3
Q7L5N1.123...133	G3
Q7LG56.69...69	G3
Q7RTU7.155...162	G3
Q7Z3B4.84...104	G3
Q7Z3E1.16...17	G3
Q7Z3K3.541...545	G3
Q7Z4V5.115...117	G3
Q7Z589.414...424	G3
Q7Z5J4.123...130	G3
Q7Z628.168...168	G3
Q7Z713.19...20	G3
Q7Z7C8.123...130	G3
Q7Z7C8.271...277	G3
Q7Z7E8.79...84	G3
Q7Z7K6.88...96	G3
Q86TU7.175...179	G3
Q86U70.97...101	G3
Q86U70.364...367	G3
Q86U70.373...380	G3
Q86UD0.254...258	G3
Q86UZ6.7...8	G3
Q86W50.95...97	G3
Q86WJ1.62...65	G3
Q86WT6.19...19	G3
Q86WZ6.17...17	G3
Q86WZ6.366...368	G3
Q86X55.153...165	G3
Q86XK2.212...215	G3
Q86XN8.3...29	G3
Q86Y25.328...328	G3
Q8IUR7.19...19	G3
Q8IV48.191...196	G3
Q8IVC4.64...65	G3
Q8IVW6.1...14	G3
Q8IWL8.32...33	G3
Q8IWV8.31...33	G3
Q8IWZ8.57...65	G3
Q8IX06.629...638	G3
Q8IX21.956...958	G3
Q8IXQ5.44...45	G3
Q8IXT1.130...139	G3
Q8IY57.56...56	G3
Q8IY92.82...82	G3
Q8IYB8.288...289	G3
Q8IYT2.126...131	G3
Q8IYW5.64...65	G3
Q8IZ20.224...225	G3
Q8IZ20.460...462	G3
Q8IZA3.160...160	G3
Q8IZD2.68...72	G3
Q8IZD4.248...258	G3
Q8IZL9.64...65	G3
Q8N0Y2.9...9	G3
Q8N0Y2.31...32	G3
Q8N0Y2.319...319	G3
Q8N141.232...232	G3
Q8N163.370...376	G3
Q8N1K5.349...354	G3
Q8N1W2.126...129	G3
Q8N2I9.345...347	G3
Q8N3Z6.527...529	G3
Q8N414.191...194	G3
Q8N4W9.515...520	G3
Q8N5A5.204...205	G3
Q8N5U6.33...35	G3
Q8N6M6.32...32	G3
Q8N6M6.145...148	G3
Q8N8Q3.5...10	G3
Q8N972.34...34	G3
Q8NAF0.302...302	G3
Q8NAP3.877...877	G3
Q8NAP3.903...909	G3
Q8NB50.20...23	G3
Q8NB50.829...829	G3
Q8NCE0.50...51	G3
Q8NCP5.129...134	G3
Q8ND76.32...32	G3
Q8ND90.326...327	G3
Q8NDN9.159...161	G3
Q8NDY6.118...118	G3
Q8NE35.13...29	G3
Q8NF99.289...292	G3
Q8NFJ8.84...100	G3
Q8NFZ0.206...206	G3
Q8NI36.19...20	G3
Q8TAF7.127...128	G3
Q8TAK5.166...168	G3
Q8TAT5.183...183	G3
Q8TAU3.199...206	G3
Q8TBK2.155...157	G3
Q8TBZ0.60...67	G3
Q8TCJ0.211...220	G3
Q8TD31.41...42	G3
Q8TDD2.186...190	G3
Q8TDD2.221...221	G3
Q8TDN4.24...34	G3
Q8TDP1.97...97	G3
Q8TE85.424...424	G3
Q8TEA8.137...139	G3
Q8TEA8.148...149	G3
Q8TEC5.197...200	G3
Q8TED0.309...313	G3
Q8TEK3.61...65	G3
Q8TEY5.197...198	G3
Q8TF20.895...898	G3
Q8TF68.496...515	G3
Q8WU10.268...269	G3
Q8WUI4.9...10	G3
Q8WUX9.191...193	G3
Q8WV07.95...96	G3
Q8WV24.128...128	G3
Q8WV24.186...202	G3
Q8WVB6.95...96	G3
Q8WWM7.5...21	G3
Q8WWQ0.355...355	G3
Q8WXB4.414...418	G3
Q8WXX7.533...533	G3
Q8WY36.846...849	G3
Q92541.299...299	G3
Q92570.459...460	G3
Q92570.479...479	G3
Q92670.320...326	G3
Q92733.62...65	G3
Q92772.204...205	G3
Q92786.638...638	G3
Q92797.436...437	G3
Q92878.576...576	G3
Q92922.6...15	G3
Q93009.7...8	G3
Q93075.673...674	G3
Q969K3.225...235	G3
Q969S2.22...22	G3
Q969T9.72...72	G3
Q969T9.129...129	G3
Q969T9.195...209	G3
Q969V6.238...245	G3
Q96AQ6.286...290	G3
Q96AZ6.63...65	G3
Q96BD5.88...101	G3
Q96BD5.395...396	G3
Q96BR9.288...290	G3
Q96EI5.154...155	G3
Q96EK4.103...114	G3
Q96EK4.128...128	G3
Q96EP5.299...308	G3
Q96ER3.5...12	G3
Q96ES7.152...152	G3
Q96F45.92...99	G3
Q96FC9.309...309	G3
Q96FV9.446...448	G3
Q96G21.158...161	G3
Q96GG9.85...91	G3
Q96GM8.32...33	G3
Q96H40.31...32	G3
Q96HI0.744...745	G3
Q96JH7.7...10	G3
Q96JK9.488...503	G3
Q96JK9.634...642	G3
Q96JK9.765...772	G3
Q96K58.31...33	G3
Q96K83.256...258	G3
Q96KM6.144...144	G3
Q96LT7.8...11	G3
Q96MA1.293...301	G3
Q96MB7.41...42	G3
Q96MU6.448...448	G3
Q96N22.20...30	G3
Q96N22.318...321	G3
Q96N95.288...288	G3
Q96PM5.139...139	G3
Q96PV7.97...97	G3
Q96QS3.122...130	G3
Q96QS3.333...336	G3
Q96QS3.338...340	G3
Q96RK0.133...137	G3
Q96RN5.9...9	G3
Q96RN5.31...33	G3
Q96RN5.158...171	G3
Q96RN5.181...187	G3
Q96RN5.206...210	G3
Q96RN5.247...252	G3
Q96RN5.257...261	G3
Q96S59.3...23	G3
Q96S59.72...72	G3
Q96SB3.255...256	G3
Q96SZ4.658...658	G3
Q96T88.60...60	G3
Q96TC7.327...329	G3
Q99453.30...33	G3
Q99504.97...104	G3
Q99581.172...173	G3
Q99593.138...140	G3
Q99608.31...33	G3
Q99653.159...161	G3
Q99684.409...411	G3
Q99704.34...38	G3
Q99708.883...885	G3
Q99729.289...296	G3
Q99952.145...145	G3
Q99958.32...33	G3
Q9BQ15.9...9	G3
Q9BQ87.265...269	G3
Q9BQA1.5...12	G3
Q9BQW3.293...294	G3
Q9BRD0.505...512	G3
Q9BRQ0.16...22	G3
Q9BRQ0.98...102	G3
Q9BRX5.154...154	G3
Q9BSH3.33...36	G3
Q9BTD8.88...100	G3
Q9BTT0.142...144	G3
Q9BUG6.96...97	G3
Q9BUL5.294...298	G3
Q9BUL5.377...380	G3
Q9BV38.121...124	G3
Q9BVN2.175...178	G3
Q9BWW4.31...33	G3
Q9BWX5.76...78	G3
Q9BXJ9.124...129	G3
Q9BY66.21...21	G3
Q9BYV9.8...8	G3
Q9BZ95.428...433	G3
Q9BZD4.185...192	G3
Q9BZS1.217...217	G3
Q9BZS1.247...248	G3
Q9BZZ5.108...109	G3
Q9C0C9.917...919	G3
Q9C0E2.29...33	G3
Q9GZQ3.95...96	G3
Q9GZU2.679...680	G3
Q9GZV5.196...212	G3
Q9GZV5.231...231	G3
Q9GZX5.35...35	G3
Q9GZZ0.39...39	G3
Q9H0D6.36...37	G3
Q9H0J4.253...260	G3
Q9H0J4.905...910	G3
Q9H0J4.1358...1362	G3
Q9H0U9.60...67	G3
Q9H0Z9.127...130	G3
Q9H116.440...441	G3
Q9H160.32...32	G3
Q9H161.110...111	G3
Q9H1B4.172...177	G3
Q9H1B4.296...296	G3
Q9H1B7.99...118	G3
Q9H1Z4.204...209	G3
Q9H2T7.53...55	G3
Q9H3M9.156...156	G3
Q9H3M9.158...158	G3
Q9H4Q4.190...195	G3
Q9H5V9.96...98	G3
Q9H5Z6.64...64	G3
Q9H6E5.866...866	G3
Q9H6K1.259...263	G3
Q9H6Z9.98...99	G3
Q9H7D7.1...24	G3
Q9H8W5.168...175	G3
Q9H8X2.161...164	G3
Q9H9P5.591...594	G3
Q9HAF1.7...10	G3
Q9HB19.32...32	G3
Q9HB65.128...129	G3
Q9HBH7.111...114	G3
Q9HBM1.101...104	G3
Q9HC16.50...50	G3
Q9HC44.102...106	G3
Q9HC98.160...160	G3
Q9HCJ3.6...19	G3
Q9HCK0.33...35	G3
Q9HCS4.1...23	G3
Q9HCX3.10...11	G3
Q9HD47.54...56	G3
Q9HDD0.14...14	G3
Q9HDD0.19...19	G3
Q9NP50.74...78	G3
Q9NPC3.124...130	G3
Q9NPF4.15...16	G3
Q9NPJ4.22...24	G3
Q9NQ03.123...131	G3
Q9NQG5.153...154	G3
Q9NQL2.390...394	G3
Q9NQR1.67...72	G3
Q9NQV8.141...142	G3
Q9NR11.35...36	G3
Q9NR55.22...38	G3
Q9NRF2.273...273	G3
Q9NRJ5.11...22	G3
Q9NRM7.190...194	G3
Q9NRR5.223...227	G3
Q9NRW3.77...77	G3
Q9NRY6.6...24	G3
Q9NS86.86...87	G3
Q9NSC2.129...129	G3
Q9NSC2.239...242	G3
Q9NSV4.46...48	G3
Q9NSY1.18...38	G3
Q9NTZ6.97...99	G3
Q9NUL5.59...66	G3
Q9NUL7.416...418	G3
Q9NUQ3.61...66	G3
Q9NUQ6.512...516	G3
Q9NUX5.162...165	G3
Q9NV88.1...1	G3
Q9NVH2.301...305	G3
Q9NVU0.62...64	G3
Q9NVU7.287...289	G3
Q9NVX2.63...66	G3
Q9NWA0.21...27	G3
Q9NWA0.31...32	G3
Q9NWA0.114...119	G3
Q9NWH9.64...64	G3
Q9NX07.194...201	G3
Q9NX65.93...93	G3
Q9NX70.28...34	G3
Q9NXE8.125...129	G3
Q9NXR7.94...97	G3
Q9NY12.174...175	G3
Q9NY61.529...538	G3
Q9NYF8.820...826	G3
Q9NZ56.199...222	G3
Q9NZC9.32...33	G3
Q9NZJ0.614...615	G3
Q9NZM5.19...19	G3
Q9NZP6.1062...1062	G3
Q9P016.137...139	G3
Q9P0K8.296...307	G3
Q9P0U4.158...160	G3
Q9P0V3.128...130	G3
Q9P127.236...238	G3
Q9P243.809...809	G3
Q9P243.811...811	G3
Q9P267.189...193	G3
Q9P2F9.18...19	G3
Q9P2K3.112...118	G3
Q9P2R6.162...164	G3
Q9UBC3.288...289	G3
Q9UBF1.65...65	G3
Q9UF56.231...237	G3
Q9UFF9.189...190	G3
Q9UGL1.318...318	G3
Q9UGU0.168...185	G3
Q9UH62.1...1	G3
Q9UHQ1.241...242	G3
Q9UHX1.64...64	G3
Q9UI26.288...289	G3
Q9UI36.75...98	G3
Q9UIH9.384...384	G3
Q9UJ55.33...34	G3
Q9UJQ4.226...229	G3
Q9UJW7.241...242	G3
Q9UKE5.96...100	G3
Q9UKG1.347...348	G3
Q9UKN5.639...641	G3
Q9UKT4.63...67	G3
Q9UKT9.18...18	G3
Q9UKT9.484...486	G3
Q9UKW6.96...98	G3
Q9UL36.806...808	G3
Q9UL41.7...8	G3
Q9ULD2.416...416	G3
Q9ULD2.1235...1236	G3
Q9ULK4.160...161	G3
Q9ULM6.202...202	G3
Q9ULR3.128...128	G3
Q9ULV3.1...21	G3
Q9UMS4.365...367	G3
Q9UMW8.285...287	G3
Q9UNH7.91...94	G3
Q9UPP1.587...593	G3
Q9UPP1.875...880	G3
Q9UQB3.843...843	G3
Q9UQR1.64...65	G3
Q9Y221.41...41	G3
Q9Y230.33...35	G3
Q9Y265.419...421	G3
Q9Y283.231...235	G3
Q9Y2D8.378...379	G3
Q9Y2D8.400...417	G3
Q9Y2L1.96...96	G3
Q9Y2M5.25...30	G3
Q9Y2M5.33...39	G3
Q9Y2Q1.492...493	G3
Q9Y388.20...20	G3
Q9Y473.30...35	G3
Q9Y4E8.57...68	G3
Q9Y4K3.159...168	G3
Q9Y4K3.399...399	G3
Q9Y5N6.124...131	G3
Q9Y603.18...18	G3
Q9Y692.160...161	G3
Q9Y6D9.448...448	G3
Q9Y6F8.415...420	G3
Q9Y6G5.143...145	G3
Q9Y6Q9.1250...1263	G3
Q9Y6Q9.1269...1271	G3
Q9Y6X3.152...154	G3
O43257.38...47	G3
Q96IF1.280...288	G3
O00327.361...369	G3
O00401.225...235	G3
O00571.12...21	G3
O15055.462...471	G3
O15055.989...996	G3
O15534.982...989	G3
O43524.386...396	G3
O43524.369...378	G3
O43524.390...396	G3
O43524.376...382	G3
O43543.216...221	G3
O43745.137...148	G3
O95644.310...321	G3
P06748.94...102	G3
P15336.405...413	G3
P15336.405...414	G3
P17544.385...393	G3
P41134.98...109	G3
P42224.197...205	G3
P56645.403...412	G3
P56645.925...932	G3
P61578.50...59	G3
P62714.149...158	G3
P67775.149...158	G3
P78545.275...284	G3
Q02930.428...436	G3
Q13574.361...369	G3
Q14653.139...149	G3
Q14678.43...52	G3
Q14678.613...622	G3
Q53ET0.271...287	G3
Q6NSW7.125...134	G3
Q6NZI2.52...62	G3
Q6PIJ6.194...201	G3
Q6PIJ6.307...316	G3
Q7Z2W4.285...292	G3
Q8N7R0.68...77	G3
Q8NAG6.271...280	G3
Q8NHY2.235...245	G3
Q8WYA1.177...187	G3
Q8WYA1.392...400	G3
Q8WYA6.130...140	G3
Q969P5.169...173	G3
Q96DU7.324...332	G3
Q96EV8.243...256	G3
Q99653.138...147	G3
Q99966.158...167	G3
Q9BRS8.186...193	G3
Q9BWV3.271...283	G3
Q9BZS1.68...76	G3
Q9BZS1.239...248	G3
Q9H9S0.125...134	G3
Q9NRA8.613...638	G3
Q9NUL5.261...269	G3
Q9NUL7.180...191	G3
Q9NZR4.31...39	G3
Q9UBP0.59...67	G3
Q9UDY8.474...480	G3
Q9UDY8.369...376	G3
A0A1W2PPM1.158...167	G4
A0PK00.8...25	G4
A1E959.191...194	G4
A1L190.6...8	G4
A1L190.77...83	G4
A2RUB1.126...131	G4
A6NFI3.20...42	G4
A6NKF2.51...70	G4
A6NLJ0.204...207	G4
A6NMT0.276...283	G4
A6NNF4.205...206	G4
A8MPP1.213...228	G4
A8MV65.55...79	G4
A8MZ59.173...176	G4
B1APH4.315...320	G4
B2RD01.119...125	G4
B2RPK0.189...196	G4
C9JE40.13...46	G4
O00148.4...25	G4
O00148.61...73	G4
O00159.6...10	G4
O00165.13...44	G4
O00204.309...326	G4
O00213.160...170	G4
O00213.638...644	G4
O00267.14...25	G4
O00482.56...65	G4
O00488.91...101	G4
O00499.36...38	G4
O00505.52...61	G4
O00566.110...129	G4
O00629.22...23	G4
O14512.128...140	G4
O14530.75...81	G4
O14607.203...206	G4
O14646.211...229	G4
O14646.1404...1404	G4
O14770.4...16	G4
O14776.4...12	G4
O14787.262...270	G4
O14896.136...157	G4
O14978.408...418	G4
O15105.17...43	G4
O15156.518...527	G4
O15178.198...204	G4
O15234.80...97	G4
O15318.185...196	G4
O15347.177...195	G4
O15357.31...33	G4
O15357.120...135	G4
O15370.162...177	G4
O15381.78...83	G4
O15381.88...99	G4
O15405.254...256	G4
O15511.19...35	G4
O15514.54...57	G4
O15530.324...333	G4
O15530.428...432	G4
O15541.78...95	G4
O15550.1021...1024	G4
O15553.93...101	G4
O43167.550...551	G4
O43167.645...657	G4
O43172.152...153	G4
O43293.8...23	G4
O43294.29...33	G4
O43299.19...21	G4
O43379.785...811	G4
O43395.7...10	G4
O43543.11...13	G4
O43665.158...169	G4
O43719.20...24	G4
O60216.498...500	G4
O60216.534...546	G4
O60315.154...165	G4
O60315.1163...1167	G4
O60336.734...737	G4
O60341.20...37	G4
O60341.160...173	G4
O60548.61...83	G4
O60563.577...580	G4
O60674.88...91	G4
O60729.412...420	G4
O60936.133...140	G4
O75151.119...126	G4
O75175.9...11	G4
O75312.37...41	G4
O75312.285...293	G4
O75398.45...54	G4
O75475.271...279	G4
O75529.488...488	G4
O75533.61...68	G4
O75541.66...71	G4
O75607.139...165	G4
O75618.18...19	G4
O75676.3...17	G4
O75694.126...143	G4
O75934.18...26	G4
O76054.125...130	G4
O76064.31...37	G4
O94761.267...271	G4
O94818.201...225	G4
O94850.9...23	G4
O94851.4...18	G4
O94851.194...196	G4
O94851.682...690	G4
O94874.123...125	G4
O94888.310...327	G4
O94921.62...67	G4
O94992.204...221	G4
O94992.234...250	G4
O95072.127...129	G4
O95125.24...26	G4
O95155.127...136	G4
O95163.306...313	G4
O95163.535...542	G4
O95229.18...19	G4
O95251.24...27	G4
O95273.235...239	G4
O95365.26...26	G4
O95376.19...39	G4
O95400.48...65	G4
O95400.94...98	G4
O95453.573...584	G4
O95704.26...27	G4
O95704.60...62	G4
O95751.22...28	G4
O95751.133...146	G4
O95785.450...456	G4
O96004.108...108	G4
O96017.121...126	G4
P01106.16...43	G4
P04150.12...15	G4
P04198.270...274	G4
P05412.19...22	G4
P06454.47...69	G4
P06730.3...21	G4
P06748.34...39	G4
P07910.259...274	G4
P07910.290...296	G4
P07992.25...32	G4
P08865.31...35	G4
P09429.185...202	G4
P09884.232...246	G4
P09884.310...314	G4
P0C1S8.247...253	G4
P0C5Y9.68...71	G4
P0C7H9.378...385	G4
P0C7X5.92...103	G4
P0C7X5.286...290	G4
P0CG31.88...107	G4
P0CG40.190...195	G4
P0CJ79.100...103	G4
P0CJ85.388...393	G4
P0CJ86.388...393	G4
P0CJ88.388...393	G4
P0CJ89.388...393	G4
P0CJ90.388...393	G4
P0DME0.266...295	G4
P0DP91.359...384	G4
P10075.312...314	G4
P10244.38...41	G4
P10826.413...416	G4
P10828.321...328	G4
P11171.6...35	G4
P11802.5...11	G4
P12524.34...38	G4
P12524.209...228	G4
P12956.6...32	G4
P13010.216...222	G4
P13010.294...308	G4
P13056.9...28	G4
P14635.94...97	G4
P15336.124...134	G4
P15531.45...46	G4
P16333.20...23	G4
P16415.33...36	G4
P16415.550...552	G4
P17032.78...80	G4
P17041.33...37	G4
P17544.107...112	G4
P17612.31...33	G4
P17844.60...64	G4
P17947.133...144	G4
P17980.21...23	G4
P19338.138...159	G4
P19388.24...39	G4
P19388.133...135	G4
P19838.541...541	G4
P21127.71...79	G4
P21506.78...85	G4
P22314.165...172	G4
P22314.200...205	G4
P22314.210...216	G4
P22392.22...23	G4
P22626.30...34	G4
P23396.27...32	G4
P23409.51...60	G4
P23497.790...792	G4
P23508.104...115	G4
P23527.113...115	G4
P25208.25...43	G4
P25686.188...200	G4
P25963.68...76	G4
P25963.277...302	G4
P28698.622...622	G4
P29375.1581...1581	G4
P29375.1645...1650	G4
