sample	Subset
O14920.224...240	G3
O14978.377...398	G3
O14978.652...671	G3
O15014.96...104	G3
O15014.451...477	G3
O15015.82...101	G3
O15060.457...473	G3
O15062.640...654	G3
O15090.527...546	G3
O15090.757...774	G3
O15119.181...199	G3
O15143.1...23	G3
O15151.148...169	G3
O15164.842...854	G3
O15198.371...388	G3
O15265.188...196	G3
O15265.704...722	G3
O15265.833...856	G3
O15315.21...43	G3
O15315.56...67	G3
O15391.323...350	G3
O15504.135...156	G3
O15534.647...660	G3
O15535.287...293	G3
O15535.364...383	G3
O15550.1053...1072	G3
O43151.1744...1755	G3
O43167.15...36	G3
O43167.380...398	G3
O43167.467...485	G3
O43290.1...21	G3
O43298.419...424	G3
O43298.438...455	G3
O43301.107...115	G3
O43309.336...373	G3
O43345.184...203	G3
O43347.57...80	G3
O43361.353...375	G3
O43361.491...509	G3
O43361.561...584	G3
O43361.593...607	G3
O43379.55...73	G3
O43379.755...776	G3
O43390.563...602	G3
O43439.18...44	G3
O43474.449...476	G3
O43474.485...509	G3
O43524.168...181	G3
O43543.191...214	G3
O43592.57...73	G3
O43593.665...688	G3
O43623.184...206	G3
O60216.465...479	G3
O60260.19...37	G3
O60284.21...57	G3
O60304.362...392	G3
O60315.210...223	G3
O60315.1057...1069	G3
O60336.75...89	G3
O60447.1...19	G3
O60506.564...593	G3
O60519.108...115	G3
O60663.79...117	G3
O60682.63...86	G3
O60765.583...592	G3
O60806.205...213	G3
O60828.74...104	G3
O60869.6...33	G3
O60870.18...40	G3
O60885.180...200	G3
O75081.5...32	G3
O75123.304...330	G3
O75164.395...413	G3
O75290.219...239	G3
O75290.397...441	G3
O75362.153...169	G3
O75362.570...600	G3
O75364.52...81	G3
O75367.73...102	G3
O75373.181...195	G3
O75398.512...528	G3
O75437.412...425	G3
O75467.275...300	G3
O75467.322...352	G3
O75467.440...465	G3
O75478.26...61	G3
O75486.128...141	G3
O75526.49...73	G3
O75528.100...119	G3
O75531.1...21	G3
O75533.1...25	G3
O75533.327...351	G3
O75582.93...99	G3
O75582.735...763	G3
O75676.661...674	G3
O75717.2...23	G3
O75820.199...231	G3
O75820.301...315	G3
O75820.507...528	G3
O75820.571...584	G3
O75909.113...130	G3
O75912.281...298	G3
O75928.5...34	G3
O76039.53...67	G3
O94762.863...883	G3
O94850.295...317	G3
O94921.84...107	G3
O94993.141...155	G3
O95125.451...475	G3
O95125.494...515	G3
O95149.124...138	G3
O95201.341...364	G3
O95201.454...500	G3
O95232.388...405	G3
O95259.170...189	G3
O95278.132...140	G3
O95319.85...108	G3
O95347.1...26	G3
O95376.261...277	G3
O95409.398...434	G3
O95453.116...132	G3
O95619.3...19	G3
O95625.725...753	G3
O95625.882...916	G3
O95625.941...955	G3
O95718.192...218	G3
O95760.72...102	G3
O95780.150...167	G3
O95789.98...112	G3
O95789.352...361	G3
O95833.12...49	G3
O95935.23...51	G3
O95983.44...64	G3
O95990.36...45	G3
O96006.30...64	G3
O96017.323...350	G3
P00441.63...78	G3
P00973.246...262	G3
P02545.409...433	G3
P03372.205...221	G3
P04271.6...25	G3
P05388.5...38	G3
P05787.8...22	G3
P05787.122...131	G3
P07992.277...295	G3
P08048.599...624	G3
P08048.787...797	G3
P08151.386...414	G3
P09429.92...112	G3
P09651.143...170	G3
P0C0S8.79...103	G3
P0C6A0.230...239	G3
P0C7P1.47...72	G3
P0C7X2.123...136	G3
P0C7X5.416...446	G3
P0CB33.190...212	G3
P0CB48.59...78	G3
P0CG00.294...311	G3
P0CG00.374...388	G3
P0CG40.403...432	G3
P0CH99.134...142	G3
P0CH99.192...215	G3
P0CH99.282...285	G3
P0CI00.134...142	G3
P0CI00.193...215	G3
P0CJ78.854...863	G3
P0DJD3.47...72	G3
P0DJD4.47...72	G3
P0DME0.4...41	G3
P0DMV8.19...38	G3
P0DN76.31...50	G3
P0DN76.192...193	G3
P10070.598...620	G3
P10071.636...653	G3
P10072.602...617	G3
P10073.300...320	G3
P10073.340...371	G3
P10073.383...414	G3
P10073.468...482	G3
P10074.475...499	G3
P10075.220...250	G3
P10075.270...309	G3
P10075.328...361	G3
P10826.369...382	G3
P11142.1...36	G3
P11474.93...112	G3
P12272.7...42	G3
P12931.1...33	G3
P12956.95...115	G3
P12980.163...181	G3
P13051.12...40	G3
P13056.120...150	G3
P13569.1...19	G3
P13682.419...455	G3
P14635.12...35	G3
P14921.385...402	G3
P15056.252...265	G3
P15621.425...463	G3
P15622.509...540	G3
P15927.1...55	G3
P15976.223...243	G3
P15976.275...298	G3
P16104.81...105	G3
P16415.163...187	G3
P16415.268...304	G3
P16591.85...99	G3
P17010.491...499	G3
P17010.752...773	G3
P17014.357...386	G3
P17014.571...577	G3
P17017.422...439	G3
P17020.238...256	G3
P17020.275...312	G3
P17020.478...507	G3
P17020.543...569	G3
P17020.587...620	G3
P17020.631...667	G3
P17021.455...483	G3
P17021.485...488	G3
P17022.506...536	G3
P17023.160...192	G3
P17024.235...267	G3
P17024.468...480	G3
P17025.247...261	G3
P17025.430...452	G3
P17027.587...609	G3
P17028.274...303	G3
P17032.431...463	G3
P17035.440...462	G3
P17036.215...232	G3
P17036.379...407	G3
P17039.203...222	G3
P17039.378...398	G3
P17039.489...503	G3
P17040.801...833	G3
P17040.878...894	G3
P17041.196...205	G3
P17097.384...411	G3
P17097.431...439	G3
P17097.583...614	G3
P17480.392...403	G3
P17861.50...74	G3
P17980.218...238	G3
P18146.363...371	G3
P18754.10...39	G3
P18887.131...151	G3
P19544.388...407	G3
P19622.313...332	G3
P20393.160...175	G3
P20393.210...239	G3
P20671.79...103	G3
P21506.329...380	G3
P21506.404...422	G3
P21675.1360...1373	G3
P22314.1...33	G3
P22314.67...75	G3
P22415.181...189	G3
P22626.54...77	G3
P22626.149...183	G3
P22694.92...110	G3
P22736.317...341	G3
P23396.195...210	G3
P23511.315...332	G3
P23528.103...117	G3
P24385.84...101	G3
P24863.6...34	G3
P25440.8...44	G3
P25440.585...605	G3
P25686.286...304	G3
P26232.52...68	G3
P26583.92...111	G3
P27695.115...136	G3
P28074.83...130	G3
P28482.136...162	G3
P28698.371...396	G3
P28698.527...550	G3
P28698.583...612	G3
P28698.632...665	G3
P29084.22...56	G3
P30260.94...101	G3
P30793.153...161	G3
P31152.135...156	G3
P31249.187...204	G3
P31269.210...229	G3
P31483.88...104	G3
P31943.96...105	G3
P31944.188...199	G3
P32242.106...132	G3
P32314.121...131	G3
P32780.58...80	G3
P34947.303...318	G3
P35251.278...304	G3
P35251.524...531	G3
P35269.368...393	G3
P35398.88...110	G3
P35548.147...161	G3
P35713.89...112	G3
P35716.144...177	G3
P35789.182...194	G3
P36404.1...26	G3
P36405.29...56	G3
P36508.179...202	G3
P36508.314...346	G3
P36956.324...332	G3
P37275.960...983	G3
P40306.93...105	G3
P40937.50...76	G3
P40938.30...70	G3
P41212.380...387	G3
P41218.21...34	G3
P41220.6...24	G3
P42226.9...39	G3
P42695.94...110	G3
P43268.3...23	G3
P43686.203...217	G3
P47712.12...20	G3
P47712.100...118	G3
P47928.86...111	G3
P48436.102...134	G3
P48730.121...128	G3
P49407.6...38	G3
P49711.438...451	G3
P49711.539...583	G3
P49761.553...560	G3
P49790.356...372	G3
P49841.18...37	G3
P49910.427...442	G3
P49910.448...482	G3
P51504.127...155	G3
P51508.342...355	G3
P51508.640...659	G3
P51522.461...476	G3
P51523.252...284	G3
P51523.434...444	G3
P51523.693...704	G3
P51532.73...90	G3
P51532.1413...1427	G3
P51532.1554...1565	G3
P51786.459...481	G3
P51814.529...563	G3
P51825.1162...1168	G3
P51826.909...935	G3
P51843.18...35	G3
P51843.65...86	G3
P51854.194...211	G3
P51946.63...79	G3
P51959.7...40	G3
P52736.232...246	G3
P52736.452...466	G3
P52736.488...510	G3
P52737.508...531	G3
P52738.331...341	G3
P52739.328...346	G3
P52739.354...365	G3
P52740.243...261	G3
P52740.387...433	G3
P52740.450...478	G3
P52741.83...104	G3
P52741.261...294	G3
P52741.381...411	G3
P52742.261...288	G3
P52742.529...565	G3
P52742.579...611	G3
P52743.12...44	G3
P52746.417...445	G3
P52746.874...884	G3
P52747.51...72	G3
P52747.244...256	G3
P52747.333...346	G3
P52747.359...378	G3
P52926.6...44	G3
P52945.148...166	G3
P53350.381...391	G3
P53778.124...140	G3
P53778.222...239	G3
P54198.8...39	G3
P54252.125...135	G3
P55055.142...164	G3
P55072.249...257	G3
P55072.514...533	G3
P55197.470...479	G3
P55201.381...400	G3
P55769.23...40	G3
P55795.1...22	G3
P55795.95...105	G3
P55895.13...50	G3
P56270.205...233	G3
P56270.396...420	G3
P56645.555...571	G3
P56915.8...29	G3
P57071.742...755	G3
P57071.907...919	G3
P57073.102...133	G3
P57075.9...37	G3
P57081.390...408	G3
P57088.125...139	G3
P57682.63...75	G3
P57740.367...388	G3
P57771.33...66	G3
P58317.154...172	G3
P59817.376...394	G3
P59923.62...68	G3
P60510.110...117	G3
P60900.6...33	G3
P61011.4...21	G3
P61160.17...40	G3
P61236.1...36	G3
P61962.17...45	G3
P61964.69...100	G3
P62191.41...57	G3
P62195.181...202	G3
P62333.166...190	G3
P62380.122...135	G3
P63279.16...46	G3
P78316.502...522	G3
P78332.536...548	G3
P78347.318...331	G3
P78347.668...685	G3
P78560.144...163	G3
P81877.4...28	G3
P84090.1...21	G3
P84550.210...233	G3
P98169.295...306	G3
Q00056.219...236	G3
Q00597.145...165	G3
Q00978.131...139	G3
Q00987.63...83	G3
Q01081.31...50	G3
Q01081.192...193	G3
Q01094.154...178	G3
Q01105.3...29	G3
Q01201.434...462	G3
Q01804.147...167	G3
Q01826.18...46	G3
Q01831.51...69	G3
Q01831.460...472	G3
Q02040.47...65	G3
Q02218.17...33	G3
Q02363.8...29	G3
Q02386.393...426	G3
Q02386.530...565	G3
Q02548.187...212	G3
Q02556.20...44	G3
Q02750.4...22	G3
Q02930.38...41	G3
Q03112.324...341	G3
Q03112.396...415	G3
Q03112.418...424	G3
Q03181.127...152	G3
Q03252.435...457	G3
Q03924.114...132	G3
Q03924.340...350	G3
Q03933.188...207	G3
Q03938.326...335	G3
Q03938.579...586	G3
Q03989.343...362	G3
Q04727.1...44	G3
Q04864.23...43	G3
Q05195.51...66	G3
Q05516.466...484	G3
Q05655.220...225	G3
Q06455.518...533	G3
Q06732.543...555	G3
Q08999.1076...1088	G3
Q08999.1109...1122	G3
Q08AG5.169...193	G3
Q08AN1.220...225	G3
Q08J23.502...523	G3
Q0WX57.119...137	G3
Q10570.1...30	G3
Q12824.2...20	G3
Q12874.414...421	G3
Q12888.1682...1703	G3
Q12906.11...44	G3
Q12946.16...49	G3
Q12946.61...88	G3
Q12947.119...135	G3
Q12986.60...88	G3
Q13029.1493...1499	G3
Q13105.517...549	G3
Q13106.107...132	G3
Q13106.166...175	G3
Q13106.415...434	G3
Q13118.373...395	G3
Q13126.58...99	G3
Q13127.291...327	G3
Q13127.592...600	G3
Q13164.174...192	G3
Q13356.5...19	G3
Q13360.286...300	G3
Q13362.371...383	G3
Q13398.346...382	G3
Q13398.392...418	G3
Q13398.499...526	G3
Q13422.138...154	G3
Q13451.145...171	G3
Q13469.249...266	G3
Q13489.217...227	G3
Q13490.84...107	G3
Q13501.260...291	G3
Q13506.327...355	G3
Q13526.10...38	G3
Q13574.190...210	G3
Q13620.45...72	G3
Q13642.237...267	G3
Q13769.343...376	G3
Q13823.149...165	G3
Q13835.24...36	G3
Q13835.42...72	G3
Q13868.85...111	G3
Q13886.142...160	G3
Q14119.235...253	G3
Q14164.9...34	G3
Q14186.26...50	G3
Q14191.168...184	G3
Q14202.592...603	G3
Q14207.116...140	G3
Q14526.577...598	G3
Q14527.380...400	G3
Q14541.26...50	G3
Q14584.171...198	G3
Q14586.720...739	G3
Q14587.469...488	G3
Q14587.646...661	G3
Q14587.724...754	G3
Q14587.930...947	G3
Q14588.324...344	G3
Q14588.357...389	G3
Q14588.608...640	G3
Q14590.319...335	G3
Q14590.349...381	G3
Q14590.510...539	G3
Q14590.680...710	G3
Q14669.139...165	G3
Q14692.1034...1048	G3
Q14693.10...37	G3
Q147U1.310...321	G3
Q14872.254...279	G3
Q14919.113...127	G3
Q14929.339...385	G3
Q14929.418...445	G3
Q14934.266...285	G3
Q14994.25...50	G3
Q14995.119...136	G3
Q14997.156...180	G3
Q14997.212...233	G3
Q15007.60...66	G3
Q15013.83...103	G3
Q15022.70...86	G3
Q15022.156...174	G3
Q15022.330...349	G3
Q15059.149...168	G3
Q15072.235...264	G3
Q15072.268...290	G3
Q15208.10...40	G3
Q15270.297...329	G3
Q15326.5...36	G3
Q15543.20...45	G3
Q15633.172...193	G3
Q15699.123...146	G3
Q15744.186...197	G3
Q15759.125...165	G3
Q15776.423...453	G3
Q15811.18...30	G3
Q15831.32...61	G3
Q15915.367...402	G3
Q15935.178...198	G3
Q15937.472...495	G3
Q15973.269...275	G3
Q16342.281...290	G3
Q16527.5...21	G3
Q16527.58...77	G3
Q16527.148...159	G3
Q16531.376...389	G3
Q16534.35...46	G3
Q16539.142...153	G3
Q16566.285...306	G3
Q16576.292...322	G3
Q16600.212...229	G3
Q16600.349...371	G3
Q16649.82...88	G3
Q16650.630...652	G3
Q16659.141...165	G3
Q17R98.396...412	G3
Q17RS7.826...834	G3
Q2KHR2.566...578	G3
Q2M1K9.616...633	G3
Q2M1K9.937...949	G3
Q2M1K9.969...983	G3
Q2M1V0.81...104	G3
Q2M218.291...298	G3
Q2M218.634...652	G3
Q2M3W8.399...425	G3
Q2M3X9.402...419	G3
Q2TB10.494...509	G3
Q2VIQ3.1213...1224	G3
Q2VWA4.179...198	G3
Q2VY69.157...182	G3
Q2VY69.192...195	G3
Q2VY69.213...232	G3
Q2VY69.303...315	G3
Q2VY69.346...361	G3
Q2VY69.398...406	G3
Q32M78.224...234	G3
Q32MQ0.66...75	G3
Q32P51.142...169	G3
Q3B8N5.54...77	G3
Q3KNS6.157...171	G3
Q3KP31.420...451	G3
Q3KP31.501...524	G3
Q3KQV3.271...296	G3
Q3KQV3.314...350	G3
Q3KQV3.355...361	G3
Q3MIS6.215...235	G3
Q3MIS6.356...371	G3
Q3MIS6.523...552	G3
Q3MIS6.604...623	G3
Q3MJ62.247...267	G3
Q3MJ62.280...317	G3
Q3SY52.334...344	G3
Q3SY52.432...452	G3
Q3SY56.316...338	G3
Q3YBM2.19...44	G3
Q3ZCT1.348...360	G3
Q3ZCX4.222...241	G3
Q3ZCX4.563...578	G3
Q460N5.29...36	G3
Q494X3.154...180	G3
Q494X3.201...231	G3
Q495C1.55...79	G3
Q499Z4.15...46	G3
Q499Z4.211...226	G3
Q499Z4.232...265	G3
Q49AA0.1...27	G3
Q49AN0.286...294	G3
Q4FZB7.262...280	G3
Q4J6C6.5...36	G3
Q4J6C6.516...530	G3
Q4L180.30...42	G3
Q4V348.157...187	G3
Q53GS9.140...157	G3
Q53GS9.298...318	G3
Q569K4.196...203	G3
Q56NI9.1...23	G3
Q58F21.249...274	G3
Q5CZA5.529...556	G3
Q5EBL2.132...157	G3
Q5EBL2.176...218	G3
Q5EBL2.460...485	G3
Q5EBL2.512...597	G3
Q5F1R6.23...42	G3
Q5FWF6.392...411	G3
Q5H9I0.199...236	G3
Q5H9K5.53...74	G3
Q5HY92.6...35	G3
Q5HY98.58...67	G3
Q5HY98.433...457	G3
Q5HYK9.150...157	G3
Q5HYK9.251...264	G3
Q5HYK9.379...388	G3
Q5JT82.346...381	G3
Q5JVG2.174...183	G3
Q5JVG2.239...263	G3
Q5JVG2.455...482	G3
Q5M9Q1.190...212	G3
Q5MCW4.558...590	G3
Q5MJ70.1...23	G3
Q5SVQ8.565...574	G3
Q5SVQ8.634...649	G3
Q5SVZ6.91...104	G3
Q5SVZ6.125...137	G3
Q5SVZ6.193...213	G3
Q5SVZ6.485...497	G3
Q5T0B9.331...347	G3
Q5T0B9.379...416	G3
Q5T200.10...31	G3
Q5T5D7.308...328	G3
Q5T5X7.289...306	G3
Q5T619.419...442	G3
Q5T619.448...485	G3
Q5T619.496...538	G3
Q5T890.444...449	G3
Q5TC79.428...451	G3
Q5TD97.1...20	G3
Q5TEC3.268...275	G3
Q5TEC3.414...447	G3
Q5TEC3.467...509	G3
Q5TEC3.531...543	G3
Q5TH74.99...110	G3
Q5TYW1.610...641	G3
Q5TYW1.777...788	G3
Q5VIY5.275...288	G3
Q5VIY5.496...517	G3
Q5VTD9.8...38	G3
Q5VTD9.226...259	G3
Q5VTD9.280...298	G3
Q5VV52.120...134	G3
Q5VV52.203...246	G3
Q5VVY1.19...41	G3
Q5VZV1.213...238	G3
Q5W0Q7.70...117	G3
Q68DK7.50...72	G3
Q68DY1.154...166	G3
Q68DY1.486...505	G3
Q68DY9.183...203	G3
Q68DY9.273...289	G3
Q68DY9.308...338	G3
Q68EA5.503...532	G3
Q68G74.218...240	G3
Q68G74.269...297	G3
Q6AW86.275...300	G3
Q6AW86.322...352	G3
Q6AW86.379...424	G3
Q6AW86.442...467	G3
Q6AZW8.249...266	G3
Q6AZZ1.189...195	G3
Q6DD87.70...80	G3
Q6DD87.187...211	G3
Q6DJT9.202...219	G3
Q6ECI4.271...304	G3
Q6ECI4.592...606	G3
Q6IQ20.142...179	G3
Q6IQ21.62...77	G3
Q6IQ21.84...105	G3
Q6IQ21.166...174	G3
Q6IV72.30...40	G3
Q6NS38.24...56	G3
Q6NSI3.148...169	G3
Q6NSJ0.38...53	G3
Q6NSZ9.343...359	G3
Q6NTE8.231...246	G3
Q6NX45.267...278	G3
Q6NX45.408...443	G3
Q6NX45.458...469	G3
Q6P1K2.45...82	G3
Q6P1N9.122...136	G3
Q6P280.204...228	G3
Q6P3V2.269...285	G3
Q6P3V2.723...738	G3
Q6P3V2.753...766	G3
Q6P6C2.232...246	G3
Q6P9A1.241...262	G3
Q6P9A1.284...310	G3
Q6P9A1.325...415	G3
Q6P9A1.421...453	G3
Q6P9A1.570...597	G3
Q6P9G9.462...482	G3
Q6PG37.225...242	G3
Q6PI98.18...48	G3
Q6PIV2.62...86	G3
Q6PIW4.444...453	G3
Q6PJG2.1...29	G3
Q6PJT7.297...311	G3
Q6PK81.347...377	G3
Q6QN14.119...137	G3
Q6T310.137...163	G3
Q6U7Q0.308...331	G3
Q6U7Q0.368...389	G3
Q6UXN9.258...281	G3
Q6V9R5.134...146	G3
Q6V9R5.316...335	G3
Q6W2J9.1133...1148	G3
Q6ZMS4.418...454	G3
Q6ZMV8.60...71	G3
Q6ZMY9.195...228	G3
Q6ZN06.504...513	G3
Q6ZN08.546...568	G3
Q6ZN18.313...329	G3
Q6ZN19.230...250	G3
Q6ZN19.313...359	G3
Q6ZN19.403...440	G3
Q6ZN30.890...894	G3
Q6ZN32.85...103	G3
Q6ZN55.318...359	G3
Q6ZN55.550...592	G3
Q6ZN55.833...855	G3
Q6ZNA1.357...408	G3
Q6ZNA1.897...907	G3
Q6ZNG1.419...435	G3
Q6ZNG1.700...717	G3
Q6ZNH5.388...444	G3
Q6ZNH5.466...484	G3
Q6ZSB9.455...488	G3
Q6ZSB9.544...569	G3
Q6ZSZ6.311...329	G3
Q6ZT77.156...169	G3
Q6ZV50.373...397	G3
Q70CQ1.18...48	G3
Q70CQ1.556...580	G3
Q70Z53.131...149	G3
Q76KX8.621...664	G3
Q7L2J0.256...285	G3
Q7L2J0.368...377	G3
Q7L2R6.409...432	G3
Q7L2R6.473...486	G3
Q7L3S4.144...154	G3
Q7L3S4.161...190	G3
Q7L5Y9.28...65	G3
Q7L622.100...117	G3
Q7Z2W4.72...91	G3
Q7Z340.343...359	G3
Q7Z340.386...408	G3
Q7Z340.421...437	G3
Q7Z340.529...579	G3
Q7Z340.587...620	G3
Q7Z353.42...73	G3
Q7Z3H0.49...75	G3
Q7Z3V5.201...212	G3
Q7Z4V0.551...564	G3
Q7Z4V5.281...310	G3
Q7Z5J4.1492...1507	G3
Q7Z7H3.88...103	G3
Q7Z7H3.244...261	G3
Q7Z7J5.103...119	G3
Q7Z7K2.530...551	G3
Q7Z7K6.117...140	G3
Q7Z7L9.225...246	G3
Q7Z7L9.334...376	G3
Q7Z7L9.417...439	G3
Q7Z7L9.532...561	G3
Q7Z7L9.568...602	G3
Q86SE9.1...20	G3
Q86T24.475...486	G3
Q86T29.150...168	G3
Q86T29.181...200	G3
Q86T29.347...372	G3
Q86TI2.117...129	G3
Q86TM3.469...483	G3
Q86U44.173...188	G3
Q86UD4.488...499	G3
Q86UD4.511...540	G3
Q86UE3.654...686	G3
Q86UV5.904...930	G3
Q86UZ6.421...435	G3
Q86V15.679...690	G3
Q86V71.273...280	G3
Q86V71.434...448	G3
Q86VK4.344...361	G3
Q86VV4.64...85	G3
Q86VZ6.184...200	G3
Q86W42.22...42	G3
Q86W50.18...33	G3
Q86W50.242...263	G3
Q86WZ6.329...343	G3
Q86X55.117...137	G3
Q86X55.415...434	G3
Q86X95.247...266	G3
Q86XK2.126...151	G3
Q86XN6.273...291	G3
Q86XP3.1...41	G3
Q86XU0.262...285	G3
Q86XU0.293...330	G3
Q86YF9.203...227	G3
Q86YH2.381...405	G3
Q86YH2.435...450	G3
Q86YH2.480...497	G3
Q86YV5.18...52	G3
Q86YV5.1318...1332	G3
Q86YV5.1357...1370	G3
Q86Z02.9...41	G3
Q8IU60.280...293	G3
Q8IUE6.82...104	G3
Q8IVC4.162...170	G3
Q8IVI9.100...130	G3
Q8IVP9.202...216	G3
Q8IW36.495...512	G3
Q8IX01.1027...1042	G3
Q8IX06.194...225	G3
Q8IX07.308...331	G3
Q8IX21.58...69	G3
Q8IXF0.21...41	G3
Q8IXM2.19...43	G3
Q8IXM2.125...143	G3
Q8IXT1.187...198	G3
Q8IXT2.51...75	G3
Q8IXZ2.364...382	G3
Q8IXZ3.374...394	G3
Q8IY18.6...41	G3
Q8IYB8.219...229	G3
Q8IYB9.151...163	G3
Q8IYB9.544...555	G3
Q8IYF1.5...19	G3
Q8IYI8.178...200	G3
Q8IYN0.296...306	G3
Q8IYT2.1...26	G3
Q8IYW5.538...561	G3
Q8IYX0.197...228	G3
Q8IZ20.292...306	G3
Q8IZ20.332...365	G3
Q8IZ40.76...93	G3
Q8IZA3.281...294	G3
Q8IZD2.873...887	G3
Q8IZD4.21...67	G3
Q8IZL8.493...506	G3
Q8IZL9.6...22	G3
Q8IZP0.39...61	G3
Q8N0S2.270...284	G3
Q8N0S6.282...304	G3
Q8N143.420...449	G3
Q8N165.1...20	G3
Q8N165.52...65	G3
Q8N1G0.1138...1161	G3
Q8N1G1.217...227	G3
Q8N1W2.328...360	G3
Q8N1W2.382...422	G3
Q8N2I2.377...408	G3
Q8N2R0.187...215	G3
Q8N2W9.6...36	G3
Q8N2W9.67...78	G3
Q8N344.247...264	G3
Q8N393.415...435	G3
Q8N3J9.173...209	G3
Q8N3U4.51...79	G3
Q8N4J0.101...122	G3
Q8N4W9.568...585	G3
Q8N587.318...339	G3
Q8N587.380...399	G3
Q8N5C7.51...74	G3
Q8N5J4.96...124	G3
Q8N6S5.61...83	G3
Q8N6T7.33...54	G3
Q8N6T7.337...355	G3
Q8N720.219...233	G3
Q8N720.475...490	G3
Q8N7K0.174...198	G3
Q8N7K0.493...521	G3
Q8N7K0.592...599	G3
Q8N7Q3.156...172	G3
Q8N883.89...100	G3
Q8N884.354...362	G3
Q8N895.379...391	G3
Q8N895.405...437	G3
Q8N8C0.120...133	G3
Q8N8E2.167...177	G3
Q8N8E2.197...218	G3
Q8N8E2.407...428	G3
Q8N8E2.441...453	G3
Q8N8J6.637...662	G3
Q8N8Z8.183...200	G3
Q8N8Z8.282...317	G3
Q8N8Z8.355...374	G3
Q8N972.115...134	G3
Q8N988.276...299	G3
Q8N9F8.424...452	G3
Q8N9L1.15...36	G3
Q8NA42.384...417	G3
Q8NAM6.340...362	G3
Q8NAM6.381...413	G3
Q8NAP3.1094...1110	G3
Q8NB15.107...135	G3
Q8NB50.396...414	G3
Q8NB50.427...442	G3
Q8NBF1.304...319	G3
Q8NBZ0.84...109	G3
Q8NC26.307...326	G3
Q8NCA9.219...263	G3
Q8NCN2.85...104	G3
Q8NCN2.387...407	G3
Q8NCP5.10...26	G3
Q8NDF8.67...98	G3
Q8NDQ6.160...172	G3
Q8NDT2.600...621	G3
Q8NDX6.153...167	G3
Q8NEJ9.26...38	G3
Q8NEK5.197...215	G3
Q8NEP9.389...420	G3
Q8NF64.694...711	G3
Q8NG50.97...117	G3
Q8NHV9.9...38	G3
Q8NHY2.200...225	G3
Q8NHY6.819...845	G3
Q8NI27.20...67	G3
Q8NI51.268...289	G3
Q8NI77.823...842	G3
Q8TA94.62...78	G3
Q8TA94.465...472	G3
Q8TAA3.2...31	G3
Q8TAF7.522...558	G3
Q8TAG6.1...39	G3
Q8TAQ5.517...546	G3
Q8TAU3.88...108	G3
Q8TAU3.240...269	G3
Q8TAU3.337...363	G3
Q8TAW3.406...451	G3
Q8TBK2.31...46	G3
Q8TBZ5.150...174	G3
Q8TBZ8.57...70	G3
Q8TBZ8.106...117	G3
Q8TBZ8.374...403	G3
Q8TBZ8.440...465	G3
Q8TC05.115...135	G3
Q8TC21.221...238	G3
Q8TC56.8...38	G3
Q8TD17.453...503	G3
Q8TD19.319...340	G3
Q8TDD1.93...97	G3
Q8TDD2.312...332	G3
Q8TE76.94...98	G3
Q8TEC5.43...65	G3
Q8TEX9.104...134	G3
Q8TF01.781...787	G3
Q8TF20.774...787	G3
Q8TF39.552...575	G3
Q8TF39.591...622	G3
Q8TF39.703...716	G3
Q8TF45.651...670	G3
Q8TF47.314...346	G3
Q8TF47.416...438	G3
Q8TF50.495...518	G3
Q8TF68.253...288	G3
Q8TF68.317...357	G3
Q8TF68.377...395	G3
Q8TF68.443...460	G3
Q8WTR7.676...681	G3
Q8WTR7.804...837	G3
Q8WTZ3.84...104	G3
Q8WU68.31...51	G3
Q8WUU4.156...169	G3
Q8WUU4.241...265	G3
Q8WUU4.386...413	G3
Q8WV37.233...251	G3
Q8WV44.249...268	G3
Q8WWL7.8...27	G3
Q8WWQ0.176...193	G3
Q8WWQ0.268...284	G3
Q8WWQ0.1398...1416	G3
Q8WXB4.760...783	G3
Q8WXI9.27...49	G3
Q8WXW3.47...70	G3
Q8WYA1.41...70	G3
Q92551.1...42	G3
Q92630.83...105	G3
Q92664.81...106	G3
Q92753.246...265	G3
Q92766.81...133	G3
Q92766.215...246	G3
Q92766.1526...1545	G3
Q92833.90...122	G3
Q92841.351...364	G3
Q92878.731...743	G3
Q92879.60...83	G3
Q92908.465...486	G3
Q92993.140...164	G3
Q93075.208...226	G3
Q969H6.72...93	G3
Q969P5.283...297	G3
Q969P5.318...341	G3
Q969S2.29...53	G3
Q969W8.358...391	G3
Q969X6.124...139	G3
Q96A47.3...40	G3
Q96AP0.404...423	G3
Q96AQ7.26...41	G3
Q96AV8.612...646	G3
Q96B01.6...43	G3
Q96B02.3...26	G3
Q96BD5.19...36	G3
Q96BD5.420...444	G3
Q96BR6.195...205	G3
Q96BR6.221...235	G3
Q96BT7.25...45	G3
Q96C28.194...210	G3
Q96C28.229...250	G3
Q96C28.269...285	G3
Q96C86.4...22	G3
Q96CS4.156...195	G3
Q96CS4.202...239	G3
Q96CS4.357...381	G3
Q96CS4.431...457	G3
Q96D46.39...76	G3
Q96DE5.53...71	G3
Q96DI7.48...87	G3
Q96E40.18...42	G3
Q96EE3.5...34	G3
Q96EG3.391...409	G3
Q96EK4.3...28	G3
Q96EK7.108...124	G3
Q96EP1.255...276	G3
Q96EY5.85...121	G3
Q96F24.48...66	G3
Q96F45.532...553	G3
Q96FI4.316...324	G3
Q96FN4.89...102	G3
Q96GC6.539...565	G3
Q96GE5.171...193	G3
Q96GQ7.8...21	G3
Q96GX5.295...317	G3
Q96H22.51...65	G3
